SKU_ID,Product_Name,Brand,Manufacturer,Ownership,Category,Sub_Category,Segment,Attribute_Claim,Pack_Size_ml,Price_Band,Supplier,List_Price_USD,Unit_Cost_USD,Margin_Pct,Case_Pack,Launch_Date,Status,Hair_Type,Gender,Age_Group,Ingredient_1,Ingredient_2,Ingredient_3,Ingredient_4,Sulphate_Free_Flag,Paraben_Free_Flag,Organic_Flag,Dandruff_Flag,Hair_Fall_Flag,Color_Protection_Flag
NEW_SKU0179,Velinea Color Protection Collagen Hair Oil 400ml,Velinea,PinnacleCo,Own,Hair Care,Hair Oil,Premium,Color Protection,400,Premium,PinnacleCo,28.97,20.51,29.2,18,1/7/2027,New,Coily,Men,Senior,Collagen,Aloe Vera,Rosemary,Tea Tree,Yes,No,No,No,No,Yes
NEW_SKU0180,Revynce Color Protection Collagen Hair Oil 500ml,Revynce,AuroraMfg,Own,Hair Care,Hair Oil,Mainstream,Color Protection,500,Mainstream,NimbusLabs,26.17,16.9,35.42,6,12/10/2026,New,Coily,Unisex,Adult,Collagen,Aloe Vera,Argan Oil,Caffeine,No,No,No,No,No,Yes
NEW_SKU0181,SilkenAura Anti Hair Fall Biotin Hair Oil 400ml,SilkenAura,PinnacleCo,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,400,Mainstream,NimbusLabs,24.84,17.82,28.26,6,6/25/2027,New,Curly,Women,Teen,Biotin,Collagen,Argan Oil,Tea Tree,Yes,No,No,No,Yes,No
NEW_SKU0182,SilkenAura Anti Hair Fall Argan Oil Hair Oil 100ml,SilkenAura,TerraChem,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,100,Mainstream,PinnacleCo,23.68,17.77,24.96,6,3/31/2027,New,Coily,Men,Adult,Argan Oil,Keratin,Rosemary,Tea Tree,No,Yes,Yes,No,Yes,No
NEW_SKU0183,SilkenAura Anti Hair Fall Aloe Vera Hair Oil 650ml,SilkenAura,NimbusLabs,Competitor,Hair Care,Hair Oil,Economy,Anti Hair Fall,650,Economy,AuroraMfg,13.84,10.52,23.99,18,9/18/2026,New,Curly,Women,Adult,Aloe Vera,Keratin,Argan Oil,Tea Tree,No,Yes,Yes,No,Yes,No
NEW_SKU0184,VitalStrand Anti Hair Fall Aloe Vera Hair Oil 250ml,VitalStrand,NimbusLabs,Competitor,Hair Care,Hair Oil,Mainstream,Anti Hair Fall,250,Mainstream,NimbusLabs,23.2,15.88,31.55,6,5/17/2027,New,Fine,Women,Adult,Aloe Vera,Caffeine,Argan Oil,Tea Tree,Yes,No,No,No,Yes,No
NEW_SKU0185,GlossRoot Damage Repair Caffeine Treatment 650ml,GlossRoot,TerraChem,Competitor,Hair Care,Treatment,Economy,Damage Repair,650,Economy,VertexFMCG,13.48,9.13,32.27,18,6/22/2027,New,Thick,Women,Adult,Caffeine,Aloe Vera,Keratin,Biotin,No,No,No,No,No,No
NEW_SKU0186,GlossRoot Damage Repair Collagen Treatment 500ml,GlossRoot,AuroraMfg,Competitor,Hair Care,Treatment,Economy,Damage Repair,500,Economy,NimbusLabs,10.22,7.38,27.79,24,4/27/2027,New,Thick,Women,Adult,Collagen,Tea Tree,Keratin,Argan Oil,Yes,Yes,No,No,No,No
NEW_SKU0187,GlossRoot Argan Oil Collagen Treatment 400ml,GlossRoot,NimbusLabs,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,400,Mainstream,AuroraMfg,27.34,20.28,25.82,24,9/20/2026,New,Thick,Unisex,Teen,Collagen,Aloe Vera,Keratin,Tea Tree,No,Yes,Yes,No,No,No
NEW_SKU0188,VitalStrand Damage Repair Collagen Treatment 250ml,VitalStrand,NimbusLabs,Competitor,Hair Care,Treatment,Economy,Damage Repair,250,Economy,VertexFMCG,10.74,7.5,30.17,24,11/10/2026,New,Thick,Men,Adult,Collagen,Caffeine,Keratin,Tea Tree,Yes,Yes,Yes,No,No,No
NEW_SKU0189,Revynce Anti Dandruff Aloe Vera Shampoo 500ml,Revynce,PinnacleCo,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,500,Mainstream,NimbusLabs,17.89,12.49,30.18,12,1/26/2027,New,Wavy,Women,Teen,Aloe Vera,Tea Tree,Biotin,Collagen,Yes,Yes,Yes,Yes,No,No
NEW_SKU0190,Revynce Anti Dandruff Aloe Vera Shampoo 650ml,Revynce,AuroraMfg,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,650,Mainstream,AuroraMfg,24.19,18.86,22.03,24,1/21/2027,New,Wavy,Women,Adult,Aloe Vera,Rosemary,Caffeine,Collagen,Yes,Yes,No,Yes,No,No
NEW_SKU0191,Revynce Biotin Aloe Vera Shampoo 400ml,Revynce,NimbusLabs,Own,Hair Care,Shampoo,Premium,Biotin,400,Premium,VertexFMCG,30.78,20.7,32.75,18,5/12/2027,New,Thick,Women,Senior,Aloe Vera,Tea Tree,Keratin,Argan Oil,Yes,Yes,No,No,No,No
NEW_SKU0192,Lustra Botanix Anti Dandruff Aloe Vera Shampoo 300ml,Lustra Botanix,TerraChem,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,300,Mainstream,AuroraMfg,22.59,15.76,30.23,18,4/22/2027,New,Thick,Unisex,Senior,Aloe Vera,Argan Oil,Keratin,Collagen,No,No,Yes,Yes,No,No
NEW_SKU0193,VitalStrand Sulphate Free Tea Tree Conditioner 400ml,VitalStrand,NimbusLabs,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,400,Mainstream,TerraChem,16.44,11.75,28.53,18,5/24/2027,New,Thick,Unisex,Senior,Tea Tree,Aloe Vera,Argan Oil,Biotin,Yes,No,No,No,No,No
NEW_SKU0194,VitalStrand Sulphate Free Tea Tree Conditioner 250ml,VitalStrand,TerraChem,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,250,Mainstream,TerraChem,21.9,15.49,29.27,18,12/8/2026,New,Thick,Unisex,Senior,Tea Tree,Collagen,Caffeine,Biotin,Yes,Yes,No,No,No,No
NEW_SKU0195,VitalStrand Damage Repair Tea Tree Conditioner 650ml,VitalStrand,NimbusLabs,Competitor,Hair Care,Conditioner,Premium,Damage Repair,650,Premium,TerraChem,42.0,31.09,25.98,24,3/19/2027,New,Thick,Unisex,Teen,Tea Tree,Aloe Vera,Argan Oil,Biotin,No,No,Yes,No,No,No
NEW_SKU0196,SilkenAura Sulphate Free Tea Tree Conditioner 100ml,SilkenAura,VertexFMCG,Competitor,Hair Care,Conditioner,Mainstream,Sulphate Free,100,Mainstream,VertexFMCG,21.1,15.51,26.49,18,11/6/2026,New,Thick,Unisex,Senior,Tea Tree,Rosemary,Argan Oil,Collagen,Yes,Yes,No,No,No,No
NEW_SKU0197,GlossRoot Argan Oil Biotin Conditioner 650ml,GlossRoot,VertexFMCG,Competitor,Hair Care,Conditioner,Economy,Argan Oil,650,Economy,NimbusLabs,14.46,10.8,25.31,24,9/17/2026,New,Fine,Men,Teen,Biotin,Argan Oil,Collagen,Rosemary,No,Yes,Yes,No,No,No
NEW_SKU0198,GlossRoot Argan Oil Caffeine Conditioner 200ml,GlossRoot,AuroraMfg,Competitor,Hair Care,Conditioner,Economy,Argan Oil,200,Economy,NimbusLabs,12.03,8.16,32.17,24,11/11/2026,New,Coily,Unisex,Teen,Caffeine,Aloe Vera,Collagen,Rosemary,Yes,Yes,No,No,No,No
NEW_SKU0199,GlossRoot Argan Oil Keratin Conditioner 150ml,GlossRoot,TerraChem,Competitor,Hair Care,Conditioner,Mainstream,Argan Oil,150,Mainstream,TerraChem,17.37,11.22,35.41,12,11/23/2026,New,Fine,Unisex,Teen,Keratin,Argan Oil,Biotin,Rosemary,No,Yes,No,No,No,No
NEW_SKU0200,VitalStrand Argan Oil Keratin Conditioner 100ml,VitalStrand,AuroraMfg,Competitor,Hair Care,Conditioner,Economy,Argan Oil,100,Economy,AuroraMfg,7.46,5.08,31.9,24,5/17/2027,New,Fine,Unisex,Teen,Keratin,Argan Oil,Caffeine,Rosemary,Yes,No,No,No,No,No
NEW_SKU0201,Velinea Damage Repair Caffeine Conditioner 100ml,Velinea,VertexFMCG,Own,Hair Care,Conditioner,Economy,Damage Repair,100,Economy,PinnacleCo,11.7,7.57,35.3,12,9/1/2026,New,Straight,Unisex,Senior,Caffeine,Argan Oil,Collagen,Keratin,Yes,Yes,Yes,No,No,No
NEW_SKU0202,Velinea Damage Repair Caffeine Conditioner 150ml,Velinea,NimbusLabs,Own,Hair Care,Conditioner,Economy,Damage Repair,150,Economy,AuroraMfg,12.12,7.81,35.56,12,11/12/2026,New,Fine,Men,Senior,Caffeine,Biotin,Collagen,Argan Oil,Yes,No,Yes,No,No,No
NEW_SKU0203,Velinea Damage Repair Caffeine Conditioner 650ml,Velinea,NimbusLabs,Own,Hair Care,Conditioner,Mainstream,Damage Repair,650,Mainstream,AuroraMfg,17.92,13.75,23.27,12,2/7/2027,New,Fine,Men,Senior,Caffeine,Tea Tree,Biotin,Keratin,No,No,Yes,No,No,No
NEW_SKU0204,Revynce Damage Repair Caffeine Conditioner 400ml,Revynce,AuroraMfg,Own,Hair Care,Conditioner,Economy,Damage Repair,400,Economy,TerraChem,11.97,8.81,26.4,12,11/12/2026,New,Fine,Men,Senior,Caffeine,Tea Tree,Biotin,Keratin,No,No,No,No,No,No
NEW_SKU0205,NourishLab Argan Oil Tea Tree Treatment 200ml,NourishLab,PinnacleCo,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,200,Mainstream,NimbusLabs,15.91,11.76,26.08,6,3/21/2027,New,Thick,Women,Adult,Tea Tree,Caffeine,Argan Oil,Keratin,Yes,No,Yes,No,No,No
NEW_SKU0206,NourishLab Argan Oil Aloe Vera Treatment 500ml,NourishLab,TerraChem,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,500,Mainstream,AuroraMfg,23.1,15.12,34.55,6,4/26/2027,New,Thick,Women,Adult,Aloe Vera,Collagen,Argan Oil,Rosemary,Yes,No,No,No,No,No
NEW_SKU0207,NourishLab Anti Dandruff Aloe Vera Treatment 100ml,NourishLab,VertexFMCG,Competitor,Hair Care,Treatment,Economy,Anti Dandruff,100,Economy,NimbusLabs,7.46,4.67,37.4,18,5/31/2027,New,Thick,Women,Adult,Aloe Vera,Tea Tree,Argan Oil,Keratin,No,Yes,No,Yes,No,No
NEW_SKU0208,PureMane Argan Oil Aloe Vera Treatment 300ml,PureMane,PinnacleCo,Competitor,Hair Care,Treatment,Mainstream,Argan Oil,300,Mainstream,VertexFMCG,15.67,11.15,28.84,6,4/8/2027,New,Thick,Women,Senior,Aloe Vera,Caffeine,Argan Oil,Biotin,Yes,No,No,No,No,No
NEW_SKU0209,Revynce Keratin Keratin Treatment 400ml,Revynce,PinnacleCo,Own,Hair Care,Treatment,Mainstream,Keratin,400,Mainstream,NimbusLabs,20.42,14.81,27.47,18,9/30/2026,New,Fine,Unisex,Senior,Keratin,Caffeine,Tea Tree,Rosemary,Yes,Yes,No,No,No,No
NEW_SKU0210,Revynce Keratin Aloe Vera Treatment 150ml,Revynce,VertexFMCG,Own,Hair Care,Treatment,Mainstream,Keratin,150,Mainstream,AuroraMfg,21.04,12.93,38.55,18,2/22/2027,New,Thick,Unisex,Senior,Aloe Vera,Keratin,Tea Tree,Rosemary,Yes,Yes,Yes,No,No,No
NEW_SKU0211,Revynce Keratin Collagen Treatment 200ml,Revynce,TerraChem,Own,Hair Care,Treatment,Premium,Keratin,200,Premium,NimbusLabs,40.88,28.44,30.43,18,2/14/2027,New,Coily,Unisex,Adult,Collagen,Caffeine,Tea Tree,Keratin,Yes,Yes,Yes,No,No,No
NEW_SKU0212,EarthTress Keratin Collagen Treatment 650ml,EarthTress,TerraChem,Own,Hair Care,Treatment,Mainstream,Keratin,650,Mainstream,NimbusLabs,23.93,14.97,37.44,18,4/10/2027,New,Fine,Men,Senior,Collagen,Caffeine,Tea Tree,Biotin,No,Yes,No,No,No,No
NEW_SKU0213,Lustra Botanix Anti Hair Fall Rosemary Conditioner 300ml,Lustra Botanix,VertexFMCG,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,300,Economy,NimbusLabs,7.37,4.79,35.01,12,10/4/2026,New,Coily,Unisex,Senior,Rosemary,Argan Oil,Caffeine,Collagen,No,Yes,Yes,No,Yes,No
NEW_SKU0214,Lustra Botanix Anti Hair Fall Keratin Conditioner 400ml,Lustra Botanix,AuroraMfg,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,400,Economy,PinnacleCo,14.32,10.66,25.56,18,12/6/2026,New,Wavy,Unisex,Senior,Keratin,Aloe Vera,Caffeine,Argan Oil,Yes,Yes,No,No,Yes,No
NEW_SKU0215,Lustra Botanix Argan Oil Biotin Conditioner 200ml,Lustra Botanix,PinnacleCo,Own,Hair Care,Conditioner,Mainstream,Argan Oil,200,Mainstream,TerraChem,21.93,15.32,30.14,18,12/2/2026,New,Coily,Unisex,Senior,Biotin,Aloe Vera,Caffeine,Collagen,Yes,No,Yes,No,No,No
NEW_SKU0216,EarthTress Anti Hair Fall Biotin Conditioner 150ml,EarthTress,VertexFMCG,Own,Hair Care,Conditioner,Economy,Anti Hair Fall,150,Economy,TerraChem,11.66,7.86,32.59,24,2/26/2027,New,Coily,Women,Senior,Biotin,Aloe Vera,Tea Tree,Collagen,No,Yes,Yes,No,Yes,No
NEW_SKU0217,PureMane Argan Oil Argan Oil Hair Oil 100ml,PureMane,NimbusLabs,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,100,Mainstream,VertexFMCG,20.07,13.87,30.89,6,5/17/2027,New,Curly,Men,Senior,Argan Oil,Rosemary,Tea Tree,Aloe Vera,Yes,Yes,Yes,No,No,No
NEW_SKU0218,PureMane Argan Oil Argan Oil Hair Oil 250ml,PureMane,VertexFMCG,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,250,Mainstream,PinnacleCo,20.16,13.78,31.65,18,10/3/2026,New,Curly,Unisex,Senior,Argan Oil,Rosemary,Aloe Vera,Caffeine,Yes,No,No,No,No,No
NEW_SKU0219,PureMane Anti Hair Fall Argan Oil Hair Oil 650ml,PureMane,TerraChem,Competitor,Hair Care,Hair Oil,Premium,Anti Hair Fall,650,Premium,PinnacleCo,34.95,24.27,30.56,18,3/31/2027,New,Curly,Unisex,Adult,Argan Oil,Rosemary,Keratin,Tea Tree,Yes,No,No,No,Yes,No
NEW_SKU0220,SilkenAura Argan Oil Argan Oil Hair Oil 150ml,SilkenAura,VertexFMCG,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,150,Mainstream,NimbusLabs,24.27,15.75,35.11,6,12/13/2026,New,Curly,Unisex,Senior,Argan Oil,Caffeine,Keratin,Aloe Vera,No,Yes,No,No,No,No
NEW_SKU0221,PureMane Biotin Argan Oil Conditioner 200ml,PureMane,TerraChem,Competitor,Hair Care,Conditioner,Economy,Biotin,200,Economy,PinnacleCo,14.22,9.64,32.21,24,12/13/2026,New,Wavy,Men,Adult,Argan Oil,Caffeine,Keratin,Rosemary,Yes,No,Yes,No,No,No
NEW_SKU0222,PureMane Biotin Tea Tree Conditioner 100ml,PureMane,PinnacleCo,Competitor,Hair Care,Conditioner,Economy,Biotin,100,Economy,NimbusLabs,9.48,6.7,29.32,18,11/7/2026,New,Wavy,Unisex,Adult,Tea Tree,Caffeine,Keratin,Rosemary,Yes,No,Yes,No,No,No
NEW_SKU0223,PureMane Anti Dandruff Tea Tree Conditioner 250ml,PureMane,VertexFMCG,Competitor,Hair Care,Conditioner,Mainstream,Anti Dandruff,250,Mainstream,PinnacleCo,22.04,15.93,27.72,24,1/17/2027,New,Wavy,Women,Adult,Tea Tree,Caffeine,Collagen,Rosemary,Yes,No,Yes,Yes,No,No
NEW_SKU0224,NourishLab Biotin Argan Oil Conditioner 150ml,NourishLab,AuroraMfg,Competitor,Hair Care,Conditioner,Economy,Biotin,150,Economy,PinnacleCo,9.79,7.8,20.33,24,12/21/2026,New,Wavy,Women,Adult,Argan Oil,Tea Tree,Collagen,Rosemary,Yes,No,No,No,No,No
NEW_SKU0225,GlossRoot Biotin Caffeine Hair Serum 100ml,GlossRoot,PinnacleCo,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,100,Mainstream,TerraChem,15.6,11.15,28.53,12,6/3/2027,New,Coily,Women,Teen,Caffeine,Argan Oil,Biotin,Tea Tree,Yes,Yes,Yes,No,No,No
NEW_SKU0226,GlossRoot Biotin Caffeine Hair Serum 500ml,GlossRoot,TerraChem,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,500,Mainstream,TerraChem,23.74,14.24,40.02,12,6/19/2027,New,Curly,Men,Teen,Caffeine,Aloe Vera,Biotin,Collagen,Yes,No,Yes,No,No,No
NEW_SKU0227,GlossRoot Biotin Caffeine Hair Serum 650ml,GlossRoot,NimbusLabs,Competitor,Hair Care,Hair Serum,Economy,Biotin,650,Economy,AuroraMfg,9.64,6.79,29.56,12,5/25/2027,New,Coily,Men,Teen,Caffeine,Argan Oil,Biotin,Collagen,Yes,No,No,No,No,No
NEW_SKU0228,PureMane Biotin Aloe Vera Hair Serum 250ml,PureMane,VertexFMCG,Competitor,Hair Care,Hair Serum,Mainstream,Biotin,250,Mainstream,NimbusLabs,20.48,14.37,29.83,12,11/8/2026,New,Thick,Women,Teen,Aloe Vera,Tea Tree,Biotin,Keratin,No,Yes,Yes,No,No,No
NEW_SKU0229,Revynce Sulphate Free Aloe Vera Hair Mask 200ml,Revynce,TerraChem,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,200,Mainstream,NimbusLabs,20.24,13.16,34.98,12,3/14/2027,New,Fine,Unisex,Adult,Aloe Vera,Collagen,Tea Tree,Argan Oil,Yes,No,No,No,No,No
NEW_SKU0230,Revynce Sulphate Free Aloe Vera Hair Mask 400ml,Revynce,TerraChem,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,400,Mainstream,TerraChem,25.4,17.67,30.43,6,12/30/2026,New,Fine,Unisex,Teen,Aloe Vera,Rosemary,Tea Tree,Biotin,Yes,No,No,No,No,No
NEW_SKU0231,Revynce Sulphate Free Biotin Hair Mask 650ml,Revynce,VertexFMCG,Own,Hair Care,Hair Mask,Economy,Sulphate Free,650,Economy,NimbusLabs,13.59,8.9,34.51,6,12/24/2026,New,Fine,Unisex,Adult,Biotin,Caffeine,Tea Tree,Argan Oil,Yes,No,Yes,No,No,No
NEW_SKU0232,Lustra Botanix Sulphate Free Collagen Hair Mask 150ml,Lustra Botanix,VertexFMCG,Own,Hair Care,Hair Mask,Mainstream,Sulphate Free,150,Mainstream,AuroraMfg,17.31,12.91,25.42,12,2/11/2027,New,Fine,Unisex,Teen,Collagen,Caffeine,Biotin,Argan Oil,Yes,No,No,No,No,No
NEW_SKU0233,NourishLab Argan Oil Biotin Shampoo 150ml,NourishLab,AuroraMfg,Competitor,Hair Care,Shampoo,Economy,Argan Oil,150,Economy,AuroraMfg,13.04,8.63,33.82,6,1/31/2027,New,Straight,Unisex,Teen,Biotin,Aloe Vera,Argan Oil,Rosemary,No,No,No,No,No,No
NEW_SKU0234,NourishLab Argan Oil Biotin Shampoo 250ml,NourishLab,AuroraMfg,Competitor,Hair Care,Shampoo,Economy,Argan Oil,250,Economy,VertexFMCG,10.79,7.51,30.4,6,12/7/2026,New,Straight,Women,Teen,Biotin,Caffeine,Keratin,Collagen,No,Yes,No,No,No,No
NEW_SKU0235,NourishLab Argan Oil Biotin Shampoo 500ml,NourishLab,TerraChem,Competitor,Hair Care,Shampoo,Mainstream,Argan Oil,500,Mainstream,VertexFMCG,26.78,19.32,27.86,24,10/31/2026,New,Straight,Women,Teen,Biotin,Aloe Vera,Argan Oil,Keratin,Yes,Yes,Yes,No,No,No
NEW_SKU0236,VitalStrand Argan Oil Keratin Shampoo 650ml,VitalStrand,VertexFMCG,Competitor,Hair Care,Shampoo,Economy,Argan Oil,650,Economy,TerraChem,8.59,5.88,31.55,6,11/26/2026,New,Straight,Unisex,Teen,Keratin,Aloe Vera,Argan Oil,Collagen,No,Yes,No,No,No,No
NEW_SKU0237,VitalStrand Argan Oil Rosemary Hair Oil 200ml,VitalStrand,NimbusLabs,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,200,Mainstream,VertexFMCG,16.72,11.91,28.77,18,4/12/2027,New,Fine,Women,Teen,Rosemary,Tea Tree,Biotin,Collagen,Yes,No,Yes,No,No,No
NEW_SKU0238,VitalStrand Argan Oil Rosemary Hair Oil 150ml,VitalStrand,AuroraMfg,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,150,Mainstream,NimbusLabs,17.84,11.32,36.55,18,5/24/2027,New,Fine,Women,Teen,Rosemary,Keratin,Aloe Vera,Biotin,Yes,Yes,No,No,No,No
NEW_SKU0239,VitalStrand Keratin Rosemary Hair Oil 250ml,VitalStrand,AuroraMfg,Competitor,Hair Care,Hair Oil,Premium,Keratin,250,Premium,AuroraMfg,39.43,28.06,28.84,18,4/11/2027,New,Coily,Women,Senior,Rosemary,Argan Oil,Aloe Vera,Collagen,Yes,No,No,No,No,No
NEW_SKU0240,NourishLab Argan Oil Aloe Vera Hair Oil 300ml,NourishLab,AuroraMfg,Competitor,Hair Care,Hair Oil,Mainstream,Argan Oil,300,Mainstream,AuroraMfg,23.14,17.82,22.99,18,2/27/2027,New,Coily,Men,Teen,Aloe Vera,Tea Tree,Biotin,Collagen,No,No,No,No,No,No
